forage_number,nn_rule,level,det,rmi,ood,steps
67,4,_level_1,0.17343173431734318,0.5079258778868005,1,1679
67,4,_level_2,0.8383838383838383,0.9379296150005964,1,911
67,5,_level_1,0.15789473684210523,0.5071900963127025,1,1610
67,5,_level_2,0.7159090909090909,0.8876380615720331,1,899
68,0,_level_1,0.15433526011560694,0.5569759943729886,1,1372
68,0,_level_2,0.2487864077669903,0.5935497259845128,1,1032
68,1,_level_1,0.2726483357452967,0.726533688697563,2,1286
68,1,_level_2,0.864951768488746,0.8960408811399938,1,930
68,2,_level_1,0.1527403414195867,0.5046902584444051,1,1498
68,2,_level_2,0.9494949494949496,0.9610752971173796,1,918
68,3,_level_1,0.15398886827458255,0.556912159760415,1,1582
68,3,_level_2,0.9203187250996016,0.8902987829411031,1,917
68,4,_level_1,0.17601380500431407,0.5545676046997032,1,1616
68,4,_level_2,0.7954545454545454,0.9269983865317974,1,919
68,5,_level_1,0.14648602878916173,0.5242307565059365,1,1594
68,5,_level_2,0.5946969696969697,0.8701623863803677,2,902
69,0,_level_1,0.10025929127052724,0.43329078538197474,2,1392
69,0,_level_2,0.413986013986014,0.7290832449361352,1,1036
69,1,_level_1,0.19251957089011307,0.5896116618468025,2,1320
69,1,_level_2,0.8982511923688394,0.9034814905434708,1,940
69,2,_level_1,0.06769400110071547,0.4553224440652739,1,1501
69,2,_level_2,0.8371212121212122,0.8988062543959521,1,917
69,3,_level_1,0.266617969320672,0.5687964746574856,1,1571
69,3,_level_2,0.9684625492772668,0.9684695172308292,1,911
69,4,_level_1,0.16196013289036543,0.5071908760012055,1,1581
69,4,_level_2,0.8068181818181818,0.9111344948738666,1,905
69,5,_level_1,0.12531969309462915,0.5047365747264164,1,1592
69,5,_level_2,0.6679292929292929,0.9096683935331508,2,897
70,0,_level_1,0.1712230215827338,0.56632094097644,2,1316
70,0,_level_2,0.5508021390374331,0.687066876792246,1,1012
70,1,_level_1,0.17604408352668213,0.6282315114933974,2,1292
70,1,_level_2,0.8789808917197452,0.8740451028616462,1,936
70,2,_level_1,0.09798149705634988,0.5139268623141418,1,1486
70,2,_level_2,0.941919191919192,0.956391124910296,1,918
70,3,_level_1,0.1843100189035917,0.5186385870041376,1,1567
70,3,_level_2,0.903485254691689,0.935120070186364,1,916
70,4,_level_1,0.1671111111111111,0.5268286499023139,1,1630
70,4,_level_2,0.875,0.9101569683403236,1,917
70,5,_level_1,0.12094653812445225,0.4769335078681398,1,1635
70,5,_level_2,0.7828282828282829,0.8983227454078636,1,901
71,0,_level_1,0.2417910447761194,0.6892834216262764,2,1317
71,0,_level_2,0.3842794759825328,0.7370976012334192,1,1058
71,1,_level_1,0.11588353992505045,0.5121798855207341,2,1322
71,1,_level_2,0.898876404494382,0.8839992034269887,1,924
71,2,_level_1,0.20760534429599176,0.5237539997206662,1,1507
71,2,_level_2,0.6944444444444444,0.9356820416429826,2,915
71,3,_level_1,0.3316708229426434,0.5857685516932464,1,1585
71,3,_level_2,0.9103078982597056,0.9271012780686234,1,902
71,4,_level_1,0.17395104895104896,0.5628967070685884,1,1598
71,4,_level_2,0.8636363636363636,0.8991720231899314,1,910
71,5,_level_1,0.1993817619783617,0.537083898779089,1,1617
71,5,_level_2,0.73989898989899,0.8818905593954475,1,901
72,0,_level_1,0.13184828416616495,0.5337155456381264,1,1348
72,0,_level_2,0.5057142857142857,0.7331997551341232,1,1006
72,1,_level_1,0.12521440823327615,0.597449474508017,2,1332
72,1,_level_2,0.9182692307692308,0.9410571895065858,1,911
72,2,_level_1,0.21244855967078188,0.5789089827757767,2,1454
72,2,_level_2,0.9267676767676768,0.9732156032644308,1,920
72,3,_level_1,0.27440147329650094,0.5873553901387404,1,1551
72,3,_level_2,0.9171122994652406,0.95994715061674,1,917
72,4,_level_1,0.1579778830963665,0.5367284931595108,1,1634
72,4,_level_2,0.821969696969697,0.9393501544141566,1,908
72,5,_level_1,0.1961970613656007,0.5353617882111298,1,1618
72,5,_level_2,0.6325757575757576,0.8455631928515821,1,895
73,0,_level_1,0.09979751229389644,0.500759151341347,2,1353
73,0,_level_2,0.6742493175614195,0.8124792794434501,1,1039
73,1,_level_1,0.12351750072317036,0.5301900748773394,2,1318
73,1,_level_2,0.8492063492063492,0.8860849820209478,1,935
73,2,_level_1,0.09516380655226209,0.5432803259265231,1,1454
73,2,_level_2,0.88510101010101,0.944122255534497,1,919
73,3,_level_1,0.135013501350135,0.5122786565367936,1,1576
73,3,_level_2,0.9235924932975872,0.9404814614607973,1,910
73,4,_level_1,0.12906057945566285,0.5224855570440036,1,1643
73,4,_level_2,0.8345959595959596,0.9275809659169344,1,906
73,5,_level_1,0.14486754966887416,0.5427969491823075,1,1620
73,5,_level_2,0.5,0.8633517876945052,1,898
74,0,_level_1,0.17408906882591094,0.557537344116953,1,1295
74,0,_level_2,0.25824175824175827,0.6384494700226491,1,1039
74,1,_level_1,0.226447709593777,0.6109027739134605,2,1282
74,1,_level_2,0.8666666666666667,0.8953854161313732,1,921
74,2,_level_1,0.13457556935817805,0.4659201479143291,1,1478
74,2,_level_2,0.9116161616161615,0.9522776311435396,1,918
74,3,_level_1,0.14721254355400698,0.5094953493687879,1,1584
74,3,_level_2,0.9093333333333332,0.9352033818788972,1,905
74,4,_level_1,0.16750418760469013,0.5591816728131046,1,1645
74,4,_level_2,0.8181818181818182,0.8986140588644235,1,916
74,5,_level_1,0.19261213720316625,0.5122681183958775,1,1626
74,5,_level_2,0.7929292929292929,0.8676092625953715,1,899
75,0,_level_1,0.19217491369390105,0.6455102447022514,2,1269
75,0,_level_2,0.45482866043613707,0.7997666166800924,2,1049
75,1,_level_1,0.18540945790080737,0.5466562732270426,2,1294
75,1,_level_2,0.8498402555910544,0.8977715931591559,1,927
75,2,_level_1,0.10233160621761658,0.47221834882841063,1,1505
75,2,_level_2,0.8169191919191919,0.8971189868420623,1,919
75,3,_level_1,0.189873417721519,0.5577013903476928,1,1576
75,3,_level_2,0.9318181818181818,0.9517762244996186,1,914
75,4,_level_1,0.16171328671328672,0.5106928973002078,1,1645
75,4,_level_2,0.7908163265306123,0.848428454263355,1,919
75,5,_level_1,0.216076058772688,0.6367657549466468,1,1605
75,5,_level_2,0.6893939393939394,0.9277769655684978,1,898
76,0,_level_1,0.13876967095851217,0.5652591409004017,2,1313
76,0,_level_2,0.2907523510971787,0.6042966554685786,1,1028
76,1,_level_1,0.1008962127782596,0.4923790519175526,2,1374
76,1,_level_2,0.9571428571428572,0.9484124431952342,1,926
76,2,_level_1,0.1686046511627907,0.5431869941337212,1,1481
76,2,_level_2,0.8661616161616161,0.9469916339909318,1,919
76,3,_level_1,0.09621993127147768,0.4656289492564323,1,1584
76,3,_level_2,0.9276139410187668,0.9214368240931996,1,918
76,4,_level_1,0.1719022687609075,0.5483110571894236,1,1600
76,4,_level_2,0.7058080808080808,0.857949574949831,1,915
76,5,_level_1,0.1977582065652522,0.5326871344945229,1,1650
76,5,_level_2,0.7335858585858586,0.8855536249459157,1,900
77,0,_level_1,0.18307567127746135,0.5895374301526826,1,1287
77,0,_level_2,0.4609053497942387,0.6836337271127737,1,1041
77,1,_level_1,0.1320046216060081,0.5194599536181606,2,1345
77,1,_level_2,0.8808373590982287,0.9108470686507006,1,926
77,2,_level_1,0.108604407135362,0.5306085042170421,2,1445
77,2,_level_2,0.8762626262626263,0.975978390907134,1,915
77,3,_level_1,0.1558339859044636,0.5229383208993515,1,1636
77,3,_level_2,0.9114093959731544,0.9271483682437336,1,920
77,4,_level_1,0.17898486197684774,0.5578898667908321,1,1630
77,4,_level_2,0.8232323232323232,0.9329666141609216,1,909
77,5,_level_1,0.23397435897435895,0.5804948810569324,1,1624
77,5,_level_2,0.7525252525252525,0.8795845135954172,1,900
78,0,_level_1,0.10655501010684378,0.5152530608707229,2,1340
78,0,_level_2,0.5172109443954104,0.7938140039538204,1,1032
78,1,_level_1,0.3004613610149942,0.7305871956286889,2,1260
78,1,_level_2,0.9095238095238096,0.9017597503517604,1,930
78,2,_level_1,0.16716958358479178,0.4987211637951446,1,1502
78,2,_level_2,0.8598484848484849,0.944122255534497,1,920
78,3,_level_1,0.14995224450811842,0.4713745838176675,1,1554
78,3,_level_2,0.9685452162516384,0.9701810023178276,1,915
78,4,_level_1,0.1574539363484087,0.5247654598799009,1,1626
78,4,_level_2,0.8358585858585859,0.8901734612012491,1,910
78,5,_level_1,0.13005272407732865,0.4624346645012356,1,1626
78,5,_level_2,0.7525252525252525,0.9614798556180888,2,901
79,0,_level_1,0.2489208633093525,0.7403861940734968,2,1289
79,0,_level_2,0.6051560379918589,0.7012549243646948,1,1034
79,1,_level_1,0.18945538818076477,0.633276821498262,2,1317
79,1,_level_2,0.9857369255150554,0.951942420155334,1,926
79,2,_level_1,0.2521087160262418,0.4994787927876294,1,1506
79,2,_level_2,0.7777777777777778,0.9577988048696746,2,919
79,3,_level_1,0.17953667953667954,0.578618862930433,1,1585
79,3,_level_2,0.9515477792732168,0.9662570670291882,1,892
79,4,_level_1,0.14430379746835442,0.5031810150658667,1,1614
79,4,_level_2,0.8156565656565656,0.8997703756036477,1,910
79,5,_level_1,0.15343915343915343,0.5018424743901292,1,1649
79,5,_level_2,0.7361111111111112,0.8805233973415054,1,905
80,0,_level_1,0.07761107905366417,0.4765156717302253,1,1320
80,0,_level_2,0.5600691443388073,0.7557347112436781,1,1026
80,1,_level_1,0.15112037519541427,0.526747083278365,1,1382
80,1,_level_2,0.9182692307692308,0.9116808284530986,1,923
80,2,_level_1,0.1574028529267093,0.5554164938373022,1,1423
80,2,_level_2,0.827020202020202,0.9349728688729596,1,919
80,3,_level_1,0.15335169880624427,0.5600599609367897,1,1586
80,3,_level_2,0.925531914893617,0.9478726132067048,1,917
80,4,_level_1,0.20475020475020475,0.5538337351072115,1,1615
80,4,_level_2,0.8282828282828283,0.9045794365741756,1,913
80,5,_level_1,0.25363489499192243,0.5333480290185177,1,1608
80,5,_level_2,0.6616161616161617,0.8657706681234487,1,895
81,0,_level_1,0.19297200714711135,0.5634753184740583,1,1346
81,0,_level_2,0.5814917127071824,0.697951604584643,1,1003
81,1,_level_1,0.2586696986924389,0.78292073898202,2,1295
81,1,_level_2,0.8037974683544303,0.9127405616119014,1,912
81,2,_level_1,0.20591039084842708,0.5001127832454222,1,1469
81,2,_level_2,0.9002525252525253,0.9493281091414796,1,919
81,3,_level_1,0.1789568345323741,0.5622585154351515,1,1533
81,3,_level_2,0.8911022576361222,0.9120328885935658,1,918
81,4,_level_1,0.26009316770186336,0.5277668863666689,1,1634
81,4,_level_2,0.8005050505050505,0.91971505145426,1,913
81,5,_level_1,0.14136125654450263,0.4759074308758918,1,1622
81,5,_level_2,0.6212121212121212,0.9301578754480416,2,896
82,0,_level_1,0.24407171775592829,0.5752186525807105,1,1304
82,0,_level_2,0.4656301145662848,0.7815196311356775,2,1034
82,1,_level_1,0.11278631487387648,0.49168553206944376,2,1335
82,1,_level_2,0.930379746835443,0.93911880593384,1,922
82,2,_level_1,0.1331934976402727,0.5952462756058737,1,1476
82,2,_level_2,0.8446969696969697,0.9345624775238828,1,915
82,3,_level_1,0.17984361424847958,0.5505930966412664,1,1579
82,3,_level_2,0.9244031830238728,0.9470116995652498,1,915
82,4,_level_1,0.15696649029982362,0.5512174093753978,1,1583
82,4,_level_2,0.7992424242424242,0.9036347996981988,1,920
82,5,_level_1,0.19186046511627908,0.5246501528680242,1,1595
82,5,_level_2,0.8497474747474747,0.8824723109365192,1,904
83,0,_level_1,0.09386697379786928,0.4551356168184223,2,1368
83,0,_level_2,0.3814773980154355,0.6376866534534484,1,1014
83,1,_level_1,0.20144927536231885,0.6544522738256588,2,1294
83,1,_level_2,0.9244372990353698,0.9182112958531952,1,913
83,2,_level_1,0.2992081447963801,0.6187918133102359,1,1473
83,2,_level_2,0.8106060606060606,0.9452344738696742,2,917
83,3,_level_1,0.2097777777777778,0.5752217807262265,1,1573
83,3,_level_2,0.9417218543046356,0.944659673690898,1,919
83,4,_level_1,0.1431111111111111,0.5276381210222256,1,1639
83,4,_level_2,0.8303571428571429,0.8650503178250013,1,909
83,5,_level_1,0.1171875,0.5094947647594217,1,1621
83,5,_level_2,0.672979797979798,0.8848610855992,1,904
84,0,_level_1,0.1395617070357555,0.5545991828190447,2,1309
84,0,_level_2,0.494902687673772,0.7779136754636754,1,1031
84,1,_level_1,0.13167773606699393,0.5817463083586489,2,1321
84,1,_level_2,0.9556259904912836,0.9520938366975183,1,930
84,2,_level_1,0.22146507666098808,0.5286565817017354,1,1481
84,2,_level_2,0.8952020202020202,0.9537374791348474,1,916
84,3,_level_1,0.14915572232645402,0.5087801130524818,1,1548
84,3,_level_2,0.8670212765957447,0.916412982157845,1,910
84,4,_level_1,0.17834394904458598,0.5689766039534883,1,1636
84,4,_level_2,0.821969696969697,0.9393501544141566,1,916
84,5,_level_1,0.1800327332242226,0.5284265756089876,1,1619
84,5,_level_2,0.7651515151515151,0.9577258505668924,1,897
85,0,_level_1,0.10257879656160458,0.457296192939207,1,1362
85,0,_level_2,0.361576354679803,0.747076664016587,2,1016
85,1,_level_1,0.08881199538638986,0.5004503206693485,2,1352
85,1,_level_2,0.8793650793650793,0.9420438114501898,1,929
85,2,_level_1,0.15469208211143695,0.4737236659524917,1,1478
85,2,_level_2,0.7941919191919192,0.9391293745124646,1,919
85,3,_level_1,0.2561436672967864,0.5734912493435916,1,1565
85,3,_level_2,0.9018817204301076,0.9118245793417948,1,925
85,4,_level_1,0.2368804664723032,0.5667076341722013,1,1612
85,4,_level_2,0.8333333333333334,0.9437087832022112,1,908
85,5,_level_1,0.18061674008810572,0.5237194070039419,1,1673
85,5,_level_2,0.797979797979798,0.921488379270753,1,896
86,0,_level_1,0.21445639187574672,0.6056814325455192,1,1343
86,0,_level_2,0.5726290516206483,0.7481964979170208,1,1037
86,1,_level_1,0.2803117782909931,0.6926406021485101,2,1294
86,1,_level_2,0.8484848484848485,0.933899599134917,1,921
86,2,_level_1,0.2038095238095238,0.5139412931959411,1,1457
86,2,_level_2,0.9406565656565656,0.9514042290559434,1,920
86,3,_level_1,0.2220484753713839,0.5830949060168327,1,1587
86,3,_level_2,0.9354413702239788,0.9252705716346452,1,912
86,4,_level_1,0.15834038950042337,0.5062665016573971,1,1602
86,4,_level_2,0.798469387755102,0.857676043916223,1,911
86,5,_level_1,0.2880970432145565,0.5233140174014693,1,1635
86,5,_level_2,0.6742424242424242,0.8854044146623552,1,899
87,0,_level_1,0.14562825709322524,0.5828789174985156,2,1309
87,0,_level_2,0.3943789664551224,0.6855086324813101,1,1029
87,1,_level_1,0.09950824414231992,0.5274672357084038,1,1339
87,1,_level_2,0.8835725677830941,0.893407643387715,1,918
87,2,_level_1,0.15484922575387122,0.5113912330763635,1,1506
87,2,_level_2,0.9166666666666666,0.9320932394382676,1,920
87,3,_level_1,0.19566960705693665,0.5719928527819096,1,1547
87,3,_level_2,0.954367666232073,0.9413988841918302,1,915
87,4,_level_1,0.2018659881255301,0.5117225872540008,1,1620
87,4,_level_2,0.8585858585858586,0.9305877979641312,1,912
87,5,_level_1,0.13781512605042018,0.4991433260640489,1,1627
87,5,_level_2,0.6565656565656566,0.9507868999418528,2,898
88,0,_level_1,0.19833524684270953,0.6750017998486794,2,1302
88,0,_level_2,0.7139722019019751,0.7738333483688642,1,1025
88,1,_level_1,0.2027689645226421,0.5970324553100961,2,1305
88,1,_level_2,0.9047619047619048,0.8917796770136414,1,913
88,2,_level_1,0.12073272273105744,0.46726784286402834,1,1523
88,2,_level_2,0.8623737373737373,0.9248112659168212,1,919
88,3,_level_1,0.1761467889908257,0.5365460199708334,1,1577
88,3,_level_2,0.9215425531914894,0.9240403172367532,1,916
88,4,_level_1,0.18334735071488645,0.5076600063023701,1,1592
88,4,_level_2,0.8459595959595959,0.8789236123687673,1,907
88,5,_level_1,0.21155480033984708,0.5412194514720259,1,1572
88,5,_level_2,0.61489898989899,0.9243724492950336,2,895
89,0,_level_1,0.20531331215708923,0.6468069116547795,2,1296
89,0,_level_2,0.6459684893419834,0.7478428189588084,1,1047
89,1,_level_1,0.10877091748413156,0.5398860882591985,2,1338
89,1,_level_2,0.9746031746031746,0.9240287067528038,1,907
89,2,_level_1,0.21314741035856577,0.6380538284497907,1,1447
89,2,_level_2,0.898989898989899,0.9107448759682992,1,919
89,3,_level_1,0.16528162511542013,0.5450877391775428,1,1553
89,3,_level_2,0.892904953145917,0.925602511641575,1,920
89,4,_level_1,0.17779632721202004,0.5173467590408585,1,1627
89,4,_level_2,0.8257575757575758,0.9111156991327178,1,911
89,5,_level_1,0.1310763888888889,0.4843022809541314,1,1617
89,5,_level_2,0.6843434343434344,0.8564329278388099,1,901
90,0,_level_1,0.19257460097154755,0.7289172702153391,2,1334
90,0,_level_2,0.3514285714285714,0.554611786862014,1,1030
90,1,_level_1,0.19873089126045573,0.6748757968679953,2,1306
90,1,_level_2,0.8775834658187599,0.8919532035696643,1,922
90,2,_level_1,0.14271457085828343,0.5572511969236438,1,1454
90,2,_level_2,0.8434343434343434,0.9345624775238828,1,917
90,3,_level_1,0.14184897671136204,0.4657227216119213,1,1611
90,3,_level_2,0.9601593625498008,0.9351907921791568,1,920
90,4,_level_1,0.13142375737152484,0.48581744057163934,1,1610
90,4,_level_2,0.8443877551020408,0.9108054726648636,1,913
90,5,_level_1,0.1500441306266549,0.5672940777553908,1,1639
90,5,_level_2,0.6464646464646465,0.8891052256665513,1,897
91,0,_level_1,0.1613933236574746,0.6299402135533863,2,1340
91,0,_level_2,0.5018820577164367,0.6598423021163276,1,1020
91,1,_level_1,0.1939306358381503,0.670934951318086,2,1337
91,1,_level_2,0.9600614439324116,0.9297620434995456,1,918
91,2,_level_1,0.11695906432748536,0.5025374579069147,1,1476
91,2,_level_2,0.7803030303030303,0.9228152895479826,2,915
91,3,_level_1,0.1470335339638865,0.48433680222453646,1,1589
91,3,_level_2,0.9441489361702128,0.9422051600277968,1,924
91,4,_level_1,0.15452151009657594,0.5559610193420468,1,1607
91,4,_level_2,0.827020202020202,0.9191979169722586,1,915
91,5,_level_1,0.17221770917952883,0.5399350018545828,1,1642
91,5,_level_2,0.7045454545454546,0.8965014241138666,1,898
92,0,_level_1,0.2342576545349509,0.6861230446528562,2,1303
92,0,_level_2,0.43319268635724334,0.656887921894669,1,1033
92,1,_level_1,0.25887445887445887,0.6925889315595193,2,1283
92,1,_level_2,0.8500797448165869,0.8771054890605305,1,924
92,2,_level_1,0.09155766944114148,0.4972369348799338,1,1486
92,2,_level_2,0.8888888888888888,0.9305877979641312,1,918
92,3,_level_1,0.22473867595818817,0.5535222197343325,1,1578
92,3,_level_2,0.916445623342175,0.947885955919164,1,909
92,4,_level_1,0.12762384550797648,0.4943589678426285,1,1629
92,4,_level_2,0.8106060606060606,0.8679536356318931,1,909
92,5,_level_1,0.2204789430222956,0.5276943197957634,1,1579
92,5,_level_2,0.648989898989899,0.9370514960342722,1,899
93,0,_level_1,0.17406340057636888,0.6607791864270425,2,1279
93,0,_level_2,0.766213389121339,0.8448830716471128,1,1048
93,1,_level_1,0.4038128249566724,0.7810718248486838,2,1259
93,1,_level_2,0.9113924050632912,0.9088809092948672,1,921
93,2,_level_1,0.22187076366922728,0.6472983603747278,2,1446
93,2,_level_2,0.8573232323232324,0.9056778365683212,1,918
93,3,_level_1,0.20303468208092484,0.5461592871586156,1,1606
93,3,_level_2,0.94496644295302,0.9662646914363078,1,901
93,4,_level_1,0.16531604538087522,0.574906397319318,1,1626
93,4,_level_2,0.8055555555555556,0.9090351683093784,1,917
93,5,_level_1,0.1806201550387597,0.5382625130902159,1,1637
93,5,_level_2,0.7424242424242424,0.8486056909876045,1,896
94,0,_level_1,0.12590239676581,0.5195794777431257,2,1353
94,0,_level_2,0.677992277992278,0.7845224171496576,1,1033
94,1,_level_1,0.1323529411764706,0.5744745702703828,2,1330
94,1,_level_2,0.9171974522292994,0.9152643018774068,1,923
94,2,_level_1,0.13081650570676032,0.6184651308613497,2,1445
94,2,_level_2,0.9267676767676768,0.9321733829838929,1,915
94,3,_level_1,0.14856646394439618,0.5095844044455496,1,1538
94,3,_level_2,0.9684625492772668,0.968574836695767,1,921
94,4,_level_1,0.1665257819103973,0.5226690303697743,1,1607
94,4,_level_2,0.7878787878787878,0.9224672464131998,1,913
94,5,_level_1,0.1447841726618705,0.5107244434712892,1,1637
94,5,_level_2,0.5555555555555556,0.8829880049096567,1,897
95,0,_level_1,0.16365336658354115,0.614950518334884,2,1334
95,0,_level_2,0.26337448559670784,0.6025750755037693,1,1022
95,1,_level_1,0.2524666279744631,0.5673453792911436,1,1287
95,1,_level_2,0.9390048154093098,0.9554323098085236,1,920
95,2,_level_1,0.17064606741573032,0.564466283874901,1,1454
95,2,_level_2,0.8042929292929293,0.8946324755785215,1,919
95,3,_level_1,0.2088607594936709,0.5869148553973192,1,1541
95,3,_level_2,0.945260347129506,0.9481388724841882,1,916
95,4,_level_1,0.16637630662020905,0.5106496852339468,1,1596
95,4,_level_2,0.8535353535353535,0.9287925190791556,1,912
95,5,_level_1,0.18400687876182287,0.5203049955649124,1,1602
95,5,_level_2,0.7045454545454546,0.8998058918752675,1,898
96,0,_level_1,0.3675238370413175,0.7757075635827875,2,1240
96,0,_level_2,0.45942571785268416,0.7053444383514775,1,1040
96,1,_level_1,0.21626297577854672,0.6631220118271423,2,1300
96,1,_level_2,0.9363057324840764,0.9054042531905746,1,927
96,2,_level_1,0.1682403433476395,0.5163619514500892,1,1451
96,2,_level_2,0.8876262626262627,0.9077953539662392,1,920
96,3,_level_1,0.18570102135561745,0.5463033354916351,1,1551
96,3,_level_2,0.9111405835543768,0.9195615978289092,1,917
96,4,_level_1,0.14334763948497853,0.4982880666044529,1,1626
96,4,_level_2,0.8787878787878788,0.902809620428645,1,918
96,5,_level_1,0.16623376623376623,0.568571480351326,1,1644
96,5,_level_2,0.7702020202020202,0.8907864679222709,1,896
97,0,_level_1,0.22988174214017884,0.6199655364995129,2,1321
97,0,_level_2,0.3974576271186441,0.6541998891055918,1,1023
97,1,_level_1,0.20074992789154888,0.6236706842422357,2,1311
97,1,_level_2,0.9457735247208932,0.937689988693618,1,921
97,2,_level_1,0.1299254526091587,0.498368648224117,1,1481
97,2,_level_2,0.7954545454545454,0.958861883899673,1,919
97,3,_level_1,0.16172506738544473,0.5149588482579164,1,1545
97,3,_level_2,0.8823529411764706,0.9369189135497544,1,916
97,4,_level_1,0.1594571670907549,0.507172203079431,1,1655
97,4,_level_2,0.7664141414141414,0.9002552232652064,1,905
97,5,_level_1,0.23463317911434237,0.5399234485557126,1,1627
97,5,_level_2,0.7171717171717171,0.8932071776500103,1,900
98,0,_level_1,0.18875502008032127,0.6788683021263527,2,1295
98,0,_level_2,0.3770053475935829,0.6463439442168465,1,991
98,1,_level_1,0.22083936324167872,0.7104047066650071,2,1303
98,1,_level_2,0.9557661927330172,0.9195381084967474,1,918
98,2,_level_1,0.1272264631043257,0.48018352369267736,1,1507
98,2,_level_2,0.7803030303030303,0.8961007853797813,1,917
98,3,_level_1,0.23179396092362345,0.5474731544593652,1,1585
98,3,_level_2,0.925,0.926202020681496,1,915
98,4,_level_1,0.133276740237691,0.5304142960511347,1,1615
98,4,_level_2,0.8409090909090909,0.8852037964586397,1,914
98,5,_level_1,0.16020236087689713,0.5177079457802576,1,1603
98,5,_level_2,0.7095959595959596,0.8925136673755638,1,897
99,0,_level_1,0.0811044003451251,0.4830973907991154,2,1359
99,0,_level_2,0.4682926829268293,0.7436271750592061,1,1033
99,1,_level_1,0.10592976396085205,0.5246199447711337,2,1320
99,1,_level_2,0.9678456591639872,0.9622161275244732,1,916
99,2,_level_1,0.12253756260434057,0.531745928707815,1,1454
99,2,_level_2,0.7626262626262627,0.912519458072726,1,921
99,3,_level_1,0.15611061552185548,0.5145470749921273,1,1568
99,3,_level_2,0.9409395973154362,0.9478100921833096,1,905
99,4,_level_1,0.21045197740112995,0.5647323478798711,1,1635
99,4,_level_2,0.8295454545454546,0.9462181768675828,1,909
99,5,_level_1,0.1696927374301676,0.4945372717572122,1,1641
99,5,_level_2,0.6388888888888888,0.9116200117841082,1,899
100,0,_level_1,0.14359563469270534,0.608629862732956,2,1316
100,0,_level_2,0.3258026159334126,0.7352143783965969,1,1022
100,1,_level_1,0.12831188493565482,0.5880879615175215,2,1378
100,1,_level_2,0.803486529318542,0.9052583229181412,1,918
100,2,_level_1,0.4630515683147262,0.7076425531025121,1,1403
100,2,_level_2,0.8497474747474747,0.9206451527606228,1,920
100,3,_level_1,0.14119922630560927,0.499158274259575,1,1574
100,3,_level_2,0.975130890052356,0.9611537636507642,1,910
100,4,_level_1,0.18288590604026847,0.5229583657664744,1,1663
100,4,_level_2,0.8056628056628057,0.8902660588420044,1,910
100,5,_level_1,0.13213448006254885,0.5138449138511059,1,1640
100,5,_level_2,0.5429292929292929,0.924215245951722,2,902
